281	-1	Ban Gu Eileen from Ivy League Schools! Gu Eileen is from CCP family!! #EileenGuTraitor Ban Gu Eileen from Ivy League Schools! Gu Eileen is from CCP family!! #EileenGu https://t.co/Rw4Z3zobcp
282	-1	@billmaher I get that you have some valid criticisms of china that you want to express while they are playing gracious host… I don’t get why #eileengu can’t celebrate her heritage and participate with China in the #Olympics without being criticized
283	-1	Most partnerships exist to strengthen both parties. #EileenGu and China partnered together because of what each lacked - integrity and honesty #ailinggu #Olympics https://t.co/xMBdFIzmg0
284	rep	#Billmaher #LebronJames #EileenGu #JohnCena #Beijing Bill Maher torches LeBron James, John Cena, Eileen Gu for 'kowtowing' to China https://t.co/to2JRlwvYO
285	1	@WSJ Being a special American, she will be the most famous and richest celebritity for CCP in China. Very cool. #EileenGu #WinterOlympics #Beijing2022 #Beijing2022WinterOlympics #Beijing2022WinterOlympics
286	rep	Being a special American, she will be the most famous and richest celebritity for CCP in China. Very cool. #EileenGu #WinterOlympics #Beijing2022 #Beijing2022WinterOlympics #Beijing2022WinterOlympics
287	0	#EileenGu, why will you not openly and honestly answer questions regarding your #nationality? Is it with #America or #China? #Chinese law forbids dual nationality. #Olympics rules state you have to be a national of the country you compete for. Which is it?
288	1	I applaud #BillMaher for calling out #celebrities including #EileenGu, #LebronJames &amp; #JonCena for profiting off of #China, a #totalitarian police state. It's all a big money grab. Many issues in life are far more important than more millions,followers and fame!
289	-1	@USATODAY #EileenGu ，The Traitor and #CCP's Marionette ！ https://t.co/Y02U29ZA4u
290	-1	I don't get the fuss over #EileenGu's citizenship, permanent residency status, or whatever. Take it up with the International Skiing Federation.
291	1	#EileenGu ,a perfect #Chinese girl😘😘😘She already has three #BingDwenDwen 🐼🐼🐼 #Beijing2022 #TogetherForASharedFuture #FreestyleSkiing #BingDwenDwen https://t.co/O1YtI2FHKU
292	rep	Second gold for #EileenGu! Free ski talent #GuAiling eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/ROWwL822Bk
293	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/gdS2KMlFeo
294	0	Swiss skier Mathilde Gremaud grabs women's freeski slopestyle gold, China's #EileenGu wins silver at #Beijing2022. https://t.co/EvUVih4EIB
295	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/AHq9wP1N6f
296	-1	@jordangdavidson @FDRLST Here's another difference between them - #EileenGu and her grandmother were the victims of an anti-Asian attack while #NathanChen wasn't. I didn't see any mention of it in your article. Maybe you want to update it, make it comprehensive? https://t.co/fDwCpjol2T
297	-1	@charlie54409600 @NikkiHaley It is always about the money. The money #EileenGu has made from Chinese endorsement means she can live anywhere in the world. Yet she chooses to come back to live in the United States.
298	1	China's home favorite #EileenGu claimed a historic gold in the women's freeski halfpipe at the #Beijing2022 Olympic Winter Games on Friday. #谷爱凌 #冬奥会 #北京2022 #skiing #GuAiling https://t.co/dDPEcuZGxd
299	1	#EileenGu cleared the table #FreestyleSkiing #Olympics https://t.co/jRkdgMo6y3
300	-1	@SinePari318 @usatodaysports This picture needs money coming out of #EileenGu’s pockets.
301	-1	@badgyalari_ @paintbranch1398 @USATODAY I wish she would feel Chinese and go to school there. But guess she is feeling Chinese universities aren’t good enough for her. She wants Chinese money and US freedom. #traitor #EileenGu
302	-1	@paintbranch1398 @USATODAY Oh she feels American but the money she makes in Chinese endorsements was too good to pass up. She is going to @Stanford so she can learn how to keep that money and make more. Guess China’s universities aren’t good enough for #EileenGu
303	1	China has 3X more people 🇺🇸 China takes our citizens 🇺🇸 ( #EileenGu ) Olympics in China And we STILL have twice the amount of medals 🏅 WE ARE THE GREATEST 🇺🇸 #Olympics https://t.co/8HMXmdW77T https://t.co/ltSR0vJclw
304	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/kjN8W9aLc8
305	1	So proud of her❤️‍🔥🏅️🏅️🥈#EileenGu https://t.co/dMTmeEOVMQ
306	0	#EileenGu for VOGUE+ Full shoot - https://t.co/YqgceXd7Df https://t.co/LbHm7PmgO6
307	1	The boy has grown up. He is an adult man now. Because yesterday was his 18th birthday . Happy birthday to him. #Suyiming #Beijing2022 #WinterOlympics #EileenGu #GuAiling https://t.co/aIn32XYGOu
308	-1	This is what peaceful struggle gets you in #China Take notes, #EileenGu https://t.co/dv4gQ8EG9t
309	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/xvRzzLv37d
310	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/OkcIv7Yoey
311	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/IqPwTN0H7E
312	0	16 Channel CCTV Camera Installation, Oniru Lekki, Lagos WhatsApp 08179145049 Phone 09036924529 #Eunice #ENHYPEN_JAKE #Euphoria #EnchanteSeriesEP4 #ELDENRING #Ethereum #EastEnders #EmmaRose #earthquake #ENHYPEN_SUNGHOON #EtharkkumThunindhavan #EileenGu #EFFMembershipLaunch #e @e https://t.co/5EFV8dla76
313	0	@TheEconomist In the meantime #EileenGu
314	0	Eileen Gu: #Eileen Gu Eileen Gu (CHN) celebrates the gold medal after competing in the halfpipe final during. That multicultural background has made her a cultural touchpoi #EileenGu https://t.co/Ym7KCgPZcJ
315	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/k6padEBPiP
316	0	Why #ChineseAmericans Are Talking About #EileenGu https://t.co/sPBV6p55tZ
317	0	Eileen Gu Bags China's 8th Gold Medal at Beijing Winter Olympics #eileengu #beijing2022 #beijingwinterolympics https://t.co/PTqFGNG8sY https://t.co/0FjOomuLFG
318	-1	#EileenGu You can NEVER justify competing for communist China instead of your home America! I will NEVER support you!
319	0	Watch the full video ▶️ https://t.co/GQeasKApmh . #NBAallstarweekend #EileenGu #TexasChainsawMassacre #Snowsquall #kimPotter #LindseyPearlman #TheKingsMan #PaulMcCartney #JimHagedorn #TimothyLeDuc https://t.co/XYYBZ9ifXf
320	0	#curling #Crypto #DeFi #DragRace #DaunteWright #Donbass #Double20mForHyunjin #dogecoin #deprem #dolar18 #disgusting #DragRace14 #doge #DeepikaPadukoneWithFaridoon #Ethereum #Eunice #EileenGu #Euphoria #ENHYPEN_JAKE #ENHYPEN #CoronaMustDie Subscribe,like https://t.co/51HpLUesuv
321	0	@billmaher on the money again. I was wondering why #EileenGu would ever want to compete for China. Turns out she's a celebrity in China with multi million sponsorship deals. https://t.co/q03IptjFTZ
322	-1	#EileenGu is a traitor who went to bat from a country that commits ethnic genocide. Maybe she should go live there. I'm sure Peng Shuai can introduce her to some nice men. #EileenGuisatraitor #UyghurGenocide https://t.co/vxOEyE2QHr
323	-1	#EileenGu is a POS who's competing for China for marketing reason. If you really cared about your Chinese nationalism, then go to college in China and live there. There's a reason why your mom came to the US. #olympics
324	0	@hkfp sound like the fact tbat #EileenGu flew back to U.S. to study &amp; enjoy her citizenship ??@_@
325	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/QaAqcAsg3p
326	-1	#EileenGu and her money are not welcomed to the #USA. @CBP @IRSnews @YourVoiceAtIRS https://t.co/MCgK9dEuhP
327	1	Congratulations! China's Freeski sensation Eileen Gu won her second gold of the Beijing Winter Olympics on Friday, becoming the first freestyle skier🥳 #OlympicGames #Olympics2022 #GuAiling #EileenGu #weaseu #weaseusextoy https://t.co/2PbW2JThOx
328	-1	#EileenGu is a willing mouthpiece for the CCP propaganda. A country that commits one of the worst human rights abuse. https://t.co/ABKyfohW03 via @nypost
329	0	What's next for three-time Olympic medal winner Eileen Gu? 'Stay tuned'. Support Eileen Gu，visit more Ski Resorts here：https://t.co/E7yTQK8ZRw #WinterOlympics2022 #EileenGu https://t.co/UPbx6YkO35
330	1	To celebrate Eileen Gu won 🥇 in freeski halfpipe, I bought a cup of LuckinCoffee☕ whose brand spokesperson is Gu.#WinterOlympics #EileenGu #WinterOlympics2022 #Beijing2022 https://t.co/jBIrtj57ZY
331	0	Who's #EileenGu Olympic prediction was correct? a) #gracenote's Virtual Medal Table (VTM) b) @ruby_gwh c) @ShowtimeMatthew 👇👇👇😂🤣😂 https://t.co/bMiSl2ODBW
332	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/xnjOHmqO17
333	0	After attending her third award ceremony, China's three-time medalist #GuAiling, also known as #EileenGu, told reporters she would go attend the closing ceremony in Beijing on Sunday. https://t.co/3qns1YDqHA
334	1	#EileenGu You go girl! https://t.co/qvDlFXsbWa
335	-1	#EileenGu @eileen_gu_ showing off, digital collage and painting by Ricker Choi @ricker_choi #VPN⁣ #翻牆⁣ #谷愛凌⁣ #olympics #genocideolympics #NoBeijing2022 #humanrights #genocide #ConcentrationCamp #FreeTibet #StandWithHongKong #FightForFreedom https://t.co/WSy3FqhQcJ
336	0	So, has #EileenGu received a F, J, or M (or other) Visa to come to the U.S. study as a Chinese citizen, as the family member of a U.S. citizen, or as a tourist? To compete as a Chinese Olympian, China required her to renounce her U.S. citizenship. https://t.co/oI8RrlGPad
337	1	Two gold and one silver medals for #EileenGu. Well done! Can’t imagine how many youngsters will be inspired to start skiing. The sport is lucky to have you! https://t.co/4HVgz8B5XK
338	0	Gu Ailing/Eileen Gu has won her 2nd Gold Medal in the Freestyle Skiing Halfpipe event. This is her 3rd Medal that she has won for Team China! #EileenGu #Eileen #beijing2022winterolympics #Beijing2022 #WinterOlympics #halfpipe #China #Chinese https://t.co/CcdsMq8t2V
339	-1	#EileenGu and her money are not welcomed to the USA. @CBP @IRSnews @YourVoiceAtIRS @FBI @CIA https://t.co/CuzwHqlWQ1
340	1	I’ve never physically sat down &amp; watched the Olympics until this year…I kind of dig it #Olympics #Beijing2022 #EileenGu
341	-1	@etyu18520217 @Ayurparibhadra @CarlZha Its not overreaction. She's competing for a massively oppressive regime, of which she'll never be a victim. As IF she has a clue what the average Chinese goes thru. Maybe #EileenGu will take her medals up to the Uyghur concentration camps. Do a little tour. 🤮
342	-1	@HAGnews2 Yeah she's a liar and propagandist who has ZERO in common w the average OPPRESSED person in China. She's a spoiled American rich girl competing for an oppressive regime of which she'll never be a victim. I wonder if she'll do a medal tour at the Uyghur camps?#EileenGu 🤮🤮🤮
343	0	China's #GuAiling wins historic women's freeski halfpipe #Gold at #BeijingWinterOlympics #Beijing2022 #WinterOlympics2022 #EileenGu https://t.co/Iz5BDkq8Qa https://t.co/1jWs8cX2Z7
344	1	@AP_Sports @AP Love her... in spite of who she cuts it up for. #EileenGu 💞 #FreestyleSkiing #FreeTheUyghurs
345	-1	Eileen Gu tries to bridge the divide. You CAN'T BRIDGE the divide while you remain silent on Chinese Uyghur women being raped and assaulted daily! #UyghurGenocide #EileenGu @SolomonYue @frances_hui @jooeysiiu @mercedesschlapp @UyghurCongress #Beijing2022 https://t.co/RBCR9g4XPM
346	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/DfpQMGKByX
347	0	From left #Silver medal winner Canada's Cassie Sharpe, #Gold medal winner China's #GuAiling and #Bronze medal winner Canada's Rachael Karker celebrate after the women's halfpipe finals at the #WinterOlympics2022 on February 18, 2022.#Beijing2022 #EileenGu #BeijingWinterOlympics https://t.co/AcFZ60KAbM
348	0	What she received right now will make other oversea Chinese who good in their field want to go back to their motherland, is gonna be a trend #EileenGu
349	1	Real world Super Girl…#EileenGu https://t.co/k7c10Z5Hiq
350	1	Having Some Fun #EileenGu has some goofy fun on her final #halfpipe final run w/ #Gold in hand #chapeau, Eileen! More #WinterOlympics #watercolor #art at https://t.co/pcTPvN5ouj #FreestyleSkiing All #artwork is for sale thru the blog @NBCOlympics @NBCLX @peacockTV https://t.co/tdQcHYPAEP
351	-1	#EileenGu / #AiLingGu: hoes mad! 🥇 https://t.co/Stgs70Jqof
352	-1	@ChinaUncensored #China granting #EileenGu privileged access to money because it believes she can bring legitimacy and burnish an otherwise horrific reputation. The problem is that she is vain enough to believe that she has been chosen for skill rather than for her credulity. #GenocideGames
353	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/x1NUfGDkeG
354	0	@AP Rolling (in the halfpipe) with my homies🏂🎿. #SuYiming with #EileenGu years ago https://t.co/pmb5wZahmP
355	0	How to lose Weight fast ? Smoothies For Rapid #weightloss , Increased Energy, &amp; Incredible Health! The Smoothie #Diet is a proven product backed by a real professional #Health coach.Learn more https://t.co/lev54adSqf #fitness #EileenGu #UkraineConflict #INDvWI #HAPPYJUNGWOODAY https://t.co/FxqtUHsRDc
356	1	She's Above It #EileenGu #China Is above the #halfpipe &amp; every other #FreestyleSkiing skiier at the #WinterOlympics More #watercolor #art from #BEIJING2022 at https://t.co/4j6uLsXUV0 All #artwork is for sale! @NBCSports @NBCOlympics @NBCLX https://t.co/gvfHY2zSrz
357	0	Eileen Gu is an 18-year-old Chinese-American skier born in the U.S. and representing China in the Winter Beijing Olympics. #EileenGu #BeijingOlympics #Gold #AAPI #APAPA #ski #skiing #AAPIOlympian https://t.co/kouAwYtmT9
358	-1	Wow. #EileenGu #Eileen_Gu @EileenGu just called #America #USA backward and uneducated on #Chinese #China TV at the #OlympicGames #olympischespelen #Beijing2022 #BREAKING #BreakingNews #UnitedStates #CCP @Stanford #Eileen #Americans https://t.co/f9PwTKnk7e
359	1	Forget about politics, #EileenGu has touched the hearts of all the Canadian sports fans. Her final run in the Big Air has moved a CBC commentator into tears! And, he's a man! :D Thanks to @vitamixer for the footage. https://t.co/CN2XAphZyC
360	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China. https://t.co/brfbnjf6Dm
361	1	After her outstanding performance at the #Beijing #WinterOlympics, #freeskier #EileenGu has become the definition of “the child next door,” a metaphor #Chinese parents use to describe the type of kid they dream of having. Read more about her here ⬇️ https://t.co/R5ZGbZBred https://t.co/kNA7TrhLEM
362	1	@alankwtse Thus, I appreciate your passion. Your diligence serves as an example for all who cares the case of #EileenGu, while they may come with very diverse views or comments. You are a great dude 👍.
363	0	@alankwtse I have checked. Your do retweet quite a few things about #EileenGu, showing your passion for her case, though you explain that is not a big deal at all. Thus, there are for sure people sharing the same passion as you, but maybe with a different view, about the case of #EileenGu.
364	0	By @SCMPNews “Eileen Gu won her second Olympic gold medal in the women’s freeski half-pipe final. This is also China’s first ever Winter Olympic gold medal in this event.” #EileenGu #Freestyle #skiing #Gold #China #Beijing2022 #WinterOlympics https://t.co/PfuKBBqZyu
365	rep	By @SCMPNews “Eileen Gu's success at the Beijing Winter Olympics is not limited to the slopes: she is also making millions through endorsement deals with at least 23 brands in the country.” #brands #EileenGu #China #innovation #sports #Beijing2022 https://t.co/0PsIOq9zYI
366	-1	@ninjazhou #EileenGu ... a disgusting #traitor to the #USA, wrapping herself in the hideous flag of the repulsive #China dictatorship. Shame on her. https://t.co/Jh2JcAQCd1
367	0	⛷️🇨🇳🇺🇸 Olympian Eileen Gu’s marketing power: The risks and rewards for brands https://t.co/3zGJQKJ9rj via @WSJ #Olympics #OlympicGames #EileenGu #Eileen_Gu #marketing #branding #brand #China #USA #sport #sports #athlete #skiing #communication
368	-1	@derekahunter I totally agree. #EileenGu should be ashamed to show her face back in the USA after choosing to represent #China at the #GenocideOlympics. I hope she is utterly shunned and vilified in the American media and by the American people when she returns. #Traitor
369	1	Honestly, if you do not love this, you're insane. She is just fantastic, no matter her team. Put the politics aside. #EileenGu dominates women's halfpipe for second gold medal | Winter Olym... https://t.co/4LRJ3ZQGZc via @YouTube
370	0	@alankwtse In fact, I can partly agree with you. Given you see the nationality issue with #EileenGu as such a negligible problem, why do you also keep tweeting about that? If you think you tweet as for a good clause even if that is small, then clearly others may share the same belief &amp; act.
371	1	We all ❤️ #EileenGu https://t.co/FGgq0drbAN
372	rep	Second gold for #EileenGu! Free ski talent Gu Ailing eased to the top podium of her odds-on halfpipe at the #Beijing2022 on Friday, which is her second gold medal for host China.#Beijing2022WinterOlympics https://t.co/5N3WF7H90V
373	-1	Eileen Gu. Tell her to stay in China. Way to win medals for Communism. Government that tells women what to do and baby girls are unwanted.#EileenGu
374	0	Eileen Gu wins gold in women's freeski halfpipe for 3rd medal at Beijing Winter Olympics #EileenGu https://t.co/03pcPYXkA4
375	0	@washingtonpost Now lets see everyone who came for #EileenGu come for him.
376	0	Eileen Gu had to give up something substantial in order to compete in the 2022 Winter Olympics...tune in to find out what it was! https://t.co/nCbjhInBb8 #eileengu #WinterOlympics #rncntrends #Trending
377	0	Why Chinese Americans Are Talking About #EileenGu I suggest you take a look at the link. https://t.co/LdD9JB4cwK https://t.co/EpikzdZIlF
378	-1	Eileen Gu is intensifying the anxieties of China’s “chicken parents”🤔👇 https://t.co/aXqw2FESXN #EileenGu #Eileen_Gu #EileenGuTraitor #Olympics2022 #Olympics https://t.co/yHSVA2wnDp
379	1	#Olympics2022 #EileenGu makes history with her third medal. https://t.co/yfUXz0CQZP #ChineseAmerican #AAPIathlete @OCANational #RepresentationMatters https://t.co/nI1hztSZNX
380	1	Congrats to #EileenGu for successfully representing an autocratic regime with an abhorrent record on human rights.
381	0	It's about #EileenGu but it's not really about Eileen Gu. https://t.co/G50CmdRfbk With thanks to @ByronWriting
382	1	By @Beijing2022 “18 Feb - Day1️⃣4️⃣ #FreestyleSkiing - Women's Freeski Halfpipe #Gold AILING (EILEEN) GU- CHN Congratulations! AILING (EILEEN) GU wins her second #Gold medal and third Olympic medal 🥇🥈🥇of #Beijing2022 !” #China #EileenGu https://t.co/OvBwOzQgdZ
383	0	Damn #usa would be in third in the medal count if #eileengu was on the home team. But she went with the country her mother is from, #China. Man I hope she competes for us next #Olympics
384	-1	She's also #skiing for #XiJinping: https://t.co/Pr4nGj4SPw #EileenGu #China #Beijing2022 #BeijingWinterOlympics #GenocideGames
385	0	Not bad, but hopefully #EileenGu won't become a 'beauty ideal' for we Chinese. We are thankful for her contributions and I think she also received a fair amount of Chinese money. So, it's win-win. https://t.co/gLSIv42RSl
386	0	enjoy the night🌛 #Mandarin #Vietnam #Carrie #special #EileenGu #mfer #bnb链 #Fintech https://t.co/BEcZUbkngi
387	0	After the gold from big air and silver from slopestyle,the 18-year-old American born who represents 🇨🇳 #EileenGu,won the #FreestyleSkiing halfpipe #gold medal becoming the first freestyle skier of any gender to ever win three medals at a single #WinterOlympics 🥇🥈🥇 #Beijing2022 https://t.co/EJXTBHI09C
388	-1	#EileenGu #commie Rot Bag. She says she is 'leaving olympics with gold medals'. Why is she leaving. Stay in China. #EileenGuTraitor
389	-1	#EileenGu #Olympics2022 Don’t hate Eileen Gu. She is doing what many athletes are doing, trying to get notoriety and $$$ . But she should not go around saying she is doing this to Inspire anyone! That is BS. Athletes SHOULD ONLY compete for countries that financed your training.
390	-1	#EileenGu #Olympics2022 Don’t hate Eileen Gu. She is just one of the many “opportunist” Olympic athletes, changing countries, often as changing underwear. Which country will get them the most benefit ($)? We have lost the identity of the Olympics, which is now athletes for hire.
391	0	BEIJING 2022/Friday Review &amp; Preview: IOC’s Bach disturbed by @Beijing2022 @Olympics #Valieva incident; #EileenGu wins second Freestyle gold; world indoor record 3:30.60 for Jakob #Ingebrigtsen! https://t.co/219rOUXdbw https://t.co/jlMWGHh5HQ
392	0	From Johannes Thingnes Bø winning a fourth gold medal of #Beijing2022 and #Norway's 15th to Eileen Gu grabbing her second, view some of the best images from today at the #WinterOlympics https://t.co/OpZ89u2S1t #Olympics #EileenGu #JohannesThingnesBø #Biathlon #Freeski
393	0	#Olympics#EileenGu Check out how Mike Tirico introduces Eileen Gu on national tv. Oops https://t.co/3A4KBSVtHv
394	-1	. @lindsayczarniak shame on you and @NBCSports for positively highlighting that narcissistic child #EileenGu.
395	0	No matter how bad your heart has been broken, the world doesn’t stop for your grief. The sun comes right back up the next day.🤗🤗🤗 #FreeCodeFridayContest #Eunice #LQvKK #EileenGu #nanon_korapat https://t.co/xFBPGiVHlW
396	-1	#EileenGu Taking all the training from America, taking the Gold for China, you should live there too. Listen to yr conscience
397	0	This young lady, born &amp; educated in the USA, opted to compete for China. She may well be sincere in her desire to encourage Chinese youngsters to engage in Winter Sports. However,I hope she does not publicly support Lifetime Xi. “#EileenGu.” #IsolateChina https://t.co/c1h2QZSkQ8
398	0	#EileenGu should stay in China and fly her mother in too. She’s definitely not safe if she returns to the US.
399	-1	@CarlZha Other people who didn't got the memo telling them not to promote #EileenGu https://t.co/xifCZ9BpJR
400	-1	Should we assume that #China will not be worrying about whether #EileenGu has dual-citizenship? 😏 When we say never again, it's an aspirational plea. People (incl. women) will overlook #genocide (and gendercide) to seek fame and fortune by lending their prestige to tyrants.
401	0	🚨 UPDATE: Eileen Gu has won gold medals for China. Meanwhile America got their revenge ☺ #Olympics #Beijing2022 #EileenGu #GuAiling #TeamUSA #TeamChina https://t.co/HA6jtvw8o0
402	0	Gu's global coming-out party ends with 3rd Olympic medal https://t.co/m19IYBV902 #EileenGu #USCitizen
403	0	#Olympics2022 #EileenGu gold in halfpipe freestyle ski
404	1	Congratulations to #EileenGu &amp; #TeamChina on winning another gold! She is in a league of her own, the best the sports has ever seen! commented CBC. 🎉🎉👍🇨🇳👏🎉🎉 https://t.co/rMhBdLVqTv
405	-1	#eileengu is a traitor and a sell out and should be booed every day of her life if she returns to America.
406	rep	@delcck1 #eileengu is a traitor and a sell out and should be booed every day of her life if she returns to America.
407	rep	@ChrisGableDO #eileengu is a traitor and a sell out and should be booed every day of her life if she returns to America.
408	rep	@CheshireKat94 #eileengu is a traitor and a sell out and should be booed every day of her life if she returns to America.
409	rep	@wnewspresse @LeHuffPost #eileengu is a traitor and a sell out and should be booed every day of her life if she returns to America.
410	rep	@loveroflabs1 @arsenalfanleo @donky_fromshrek @nytimes #eileengu is a traitor and a sell out and should be booed every day of her life if she returns to America.
411	rep	@HopeTung #eileengu is a traitor and a sell out and should be booed every day of her life if she returns to America.
412	rep	@lani_kaui #eileengu is a traitor and a sell out and should be booed every day of her life if she returns to America.
413	rep	@k2012_cad @Stanford @sfchronicle @latimes @EnesFreedom #eileengu is a traitor and a sell out and should be booed every day of her life if she returns to America.
414	rep	@mfceli #eileengu is a traitor and a sell out and should be booed every day of her life if she returns to America.
415	rep	@fanatic_racing #eileengu is a traitor and a sell out and should be booed every day of her life if she returns to America.
416	rep	@WHLT22 @eamslider24 #eileengu is a traitor and a sell out and should be booed every day of her life if she returns to America.
417	rep	@NBC6News @eamslider24 #eileengu is a traitor and a sell out and should be booed every day of her life if she returns to America.
418	1	How Chinese or American are you? We should be #celebrating #EileenGu #GuAiling success and for managing both cultures eloquently. Watch out the #pigeonhole police are out How citizenship row clouded Eileen Gu’s Olympics https://t.co/6io69OeyS1
419	-1	#EileenGu, the #defector from the #USA #OlympicTeam to the #Communist #China Team, has won her 3rd medal (2 #Gold ) at the #BeijingOlympics2022 (#GenocideGames). In order to #compete for #China, she was required by them to denounce any #citizenship #rights in #America. #Traitor!
420	1	This is the best article I've read on the #EileenGu situation...stay tuned #Olympics RT https://t.co/SlLT46pX7H
421	0	WATCH LIVE: IOC president rebukes Russian coaches, #EileenGu gets another gold &amp; bobsledder @eamslider24 out with COVID during #OpeningCeremony has another chance to carry the flag https://t.co/eq1rAsLygs #WinterOlympics #China2022
422	-1	Eileen Gu is an opportunist pure and simple. If she believes in competiting for China so strongly, she should move there. Don’t hold your breath. #EileenGu #Eileen_Gu https://t.co/bPWKxqU5Kx
423	-1	disappointing that the Benedict Arnold of skiing took gold. #WinterOlympics2022 #EileenGu
424	0	#EileenGu Ailing to attend #Beijing2022 closing ceremony https://t.co/s3rfYZPJ3X https://t.co/oDq7ezGqgR
425	1	Congrats to #EileenGu on winning gold in the women's freeski halfpipe, and for her historic achievement of winning three medals at a single #WinterOlympics! 🥇⛷️ Eileen performed well despite the pressure &amp; incessant media attention like a true pro athlete! #ChinaIsNotOurEnemy https://t.co/WlzuYHdFPF
426	1	Forget about the medal, I just want the hat. 😆🐼 #EileenGu https://t.co/6NzadR4BD0
427	0	Eileen Gu makes freestyle skiing history at Beijing Games #EileenGu https://t.co/n7BJNMkj2C
428	1	#Beijing2022 #EileenGu you do so great and congratulations！ https://t.co/vClWam8GFK
429	0	Choosing between identities is fundamentally un-American. Even Nikki’s hero Ronald Reagan knew that. Immigrants should never have to choose. They are all Americans. Always have been, always will be. #EileenGu https://t.co/KW7Ja4FBh4
430	0	#EileenGu #Eileen_Gu is heading back to #America , of course fully with her right as an #American citizen. Assuming the no dual citizenship that #CCP applies to Chinese to silence them oversea still holds [the impartial #CCP], Miss. Eileen Gu is probably NOT a Chinese at all. https://t.co/WakN3nr4lp
431	1	On Feb. 18, #EileenGu performed brilliantly and won the gold medal in #Ladies' Halfpipe of Freestyle Skiing race with absolute advantages. With two gold medals and one silver, she drew a successful conclusion to her first #Winter Olympics journey. https://t.co/9IF8Xad8lX
432	0	@helenliwrites Understandable from an Asian American perspective, where ppl are used to taking advantage of the best of both worlds. However, u should be more careful how u use the term ABC. This particular issue with #EileenGu’s dual loyalties only concerns ABCs with connections to the PRC.
433	1	Congratulations, I'm proud of you!😘😘🎉🎉#EileenGu https://t.co/aiVQ9EtLQ4
434	0	Eileen Gu: #Eileen Gu The critical crossfire Ms. Gu has faced has implications that go far beyond the Olympic slopes, Chinese Americans say. And some see themselves in the&amp; #EileenGu https://t.co/ZpdXOk7DHg
435	1	#EileenGu With her GOLD medal in the freestyle skiing halfpipe, Eileen Gu is the first freestyle skier of any gender to win three medals at a single #WinterOlympics. she is my queen 🏂🏂🏂👑👑👑 https://t.co/vtavh43KAk
436	1	The best photo of the #Beijing2022 #Beijing2022WinterOlympics #BeijingWinterOlympics #BeijingOlympics #Beijing2020 #EileenGu #Eileen_Gu Eileen and her uber cool Chinese grandma. ❤❤ https://t.co/96l2HioXoZ
437	1	Congrats! #EileenGu 🥇
438	1	Congratulations to #EileenGu for her second #Gold What an inspiration to young women around the world ✨ #Beijing2022 https://t.co/WPuhm8ouNy
439	1	Congrats #EileenGu. Two 🥇 one 🥈!what a achievement for a 18 years old girl. You definitely will inspire all the girls in the world. Enjoy your life and let the @FoxNews losers cry ab it. https://t.co/DHo6RzWSQf
440	-1	@HateVietnamese Her single mother, a successful professional &amp; a part time ski coach paid more taxes to the US and paid for #EileenGu training all over the world &amp; her private education. Eileen earned 50 medals for the US. What have you done 4 the US? Go file and pay taxes b4 IRS gets u
441	1	Happy ending！🥇🥇🥈#EileenGu https://t.co/jeMD7Cy4Ir
